i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
25;0,683333333333;0,188034188034;0,609982286547;0,750526898482;0,8;0,999924278077;0,008071487425;0,5;0,729166666667;0,315789473684;0,853658536585;0,315789473684;0,5;0,387096774194;0,2;0,1;0,316666666667;0,614583333333;0,692708333333
26;0,638888888889;0,160206718346;0,564106553005;0,709013605267;0,8;0,999999835042;7,2141119e-05;0,555555555556;0,659722222222;0,289855072464;0,855855855856;0,289855072464;0,555555555556;0,380952380952;0,2;0,111111111111;0,383333333333;0,607638888889;0,669945987654
27;0,583333333333;0,125874125874;0,507657208398;0,656218278139;0,8;0,99999999999;1,08654e-07;0,611111111111;0,576388888889;0,265060240964;0,855670103093;0,265060240964;0,611111111111;0,36974789916;0,2;0,122222222222;0,461111111111;0,59375;0,70524691358
28;0,738888888889;0,35261707989;0,668327012507;0,801404462994;0,8;0,981495657599;0,000463933798;0,694444444444;0,75;0,409836065574;0,90756302521;0,409836065574;0,694444444444;0,515463917526;0,2;0,138888888889;0,338888888889;0,722222222222;0,745949074074
29;0,694444444444;0,216524216524;0,621558051877;0,760797059695;0,8;0,999723515481;0,007000941989;0,527777777778;0,736111111111;0,333333333333;0,861788617886;0,333333333333;0,527777777778;0,408602150538;0,2;0,105555555556;0,316666666667;0,631944444444;0,691936728395
30;0,738888888889;0,363143631436;0,668327012507;0,801404462994;0,8;0,981495657599;0,000149144391;0,722222222222;0,743055555556;0,412698412698;0,91452991453;0,412698412698;0,722222222222;0,525252525253;0,2;0,144444444444;0,35;0,732638888889;0,764081790123
31;0,716666666667;0,285714285714;0,644846269403;0,781198655469;0,8;0,997245442641;0,002065727431;0,611111111111;0,743055555556;0,372881355932;0,884297520661;0,372881355932;0,611111111111;0,463157894737;0,2;0,122222222222;0,327777777778;0,677083333333;0,705825617284
32;0,733333333333;0,344262295082;0,662438015907;0,796372168652;0,8;0,988069848766;0,000308044706;0,694444444444;0,743055555556;0,403225806452;0,906779661017;0,403225806452;0,694444444444;0,510204081633;0,2;0,138888888889;0,344444444444;0,71875;0,777777777778
33;0,677777777778;0,166666666667;0,604210909908;0,745375087141;0,8;0,99996177356;0,01260202494;0,472222222222;0,729166666667;0,303571428571;0,846774193548;0,303571428571;0,472222222222;0,369565217391;0,2;0,094444444444;0,311111111111;0,600694444444;0,674575617284
34;0,711111111111;0,301075268817;0,639006680354;0,776116069694;0,8;0,998391591559;0,00018095049;0,666666666667;0,722222222222;0,375;0,896551724138;0,375;0,666666666667;0,48;0,2;0,133333333333;0,355555555556;0,694444444444;0,800540123457
