i;Accuracy;Kappa;AccuracyLower;AccuracyUpper;AccuracyNull;AccuracyPValue;McnemarPValue;Sensitivity;Specificity;Pos.Pred.Value;Neg.Pred.Value;Precision;Recall;F1;Prevalence;Detection.Rate;Detection.Prevalence;Balanced.Accuracy;AUC
67;0,766666666667;0,385964912281;0,697971860597;0,826361950372;0,8;0,885665471017;0,008711912962;0,666666666667;0,791666666667;0,444444444444;0,904761904762;0,444444444444;0,666666666667;0,533333333333;0,2;0,133333333333;0,3;0,729166666667;0,771604938272
68;0,722222222222;0,269005847953;0,650697876994;0,786269019652;0,8;0,995397388573;0,016209541409;0,555555555556;0,763888888889;0,37037037037;0,873015873016;0,37037037037;0,555555555556;0,444444444444;0,2;0,111111111111;0,3;0,659722222222;0,727237654321
69;0,672222222222;0,173669467787;0,598450339192;0,740212330392;0,8;0,999981156818;0,004181219799;0,5;0,715277777778;0,305084745763;0,851239669421;0,305084745763;0,5;0,378947368421;0,2;0,1;0,327777777778;0,607638888889;0,65162037037
70;0,705555555556;0,218289085546;0,633178907282;0,771021475632;0,8;0,999083606;0,027965569966;0,5;0,756944444444;0,339622641509;0,858267716535;0,339622641509;0,5;0,404494382022;0,2;0,1;0,294444444444;0,628472222222;0,653742283951
71;0,688888888889;0,270833333333;0,615764615659;0,755667610229;0,8;0,99985355489;3,4346658e-05;0,666666666667;0,694444444444;0,352941176471;0,892857142857;0,352941176471;0,666666666667;0,461538461538;0,2;0,133333333333;0,377777777778;0,680555555556;0,78337191358
72;0,694444444444;0,278215223097;0,621558051877;0,760797059695;0,8;0,999723515481;5,2278658e-05;0,666666666667;0,701388888889;0,358208955224;0,893805309735;0,358208955224;0,666666666667;0,466019417476;0,2;0,133333333333;0,372222222222;0,684027777778;0,713734567901
73;0,683333333333;0,227642276423;0,609982286547;0,750526898482;0,8;0,999924278077;0,000573633511;0,583333333333;0,708333333333;0,333333333333;0,871794871795;0,333333333333;0,583333333333;0,424242424242;0,2;0,116666666667;0,35;0,645833333333;0,700424382716
74;0,711111111111;0,166666666667;0,639006680354;0,776116069694;0,8;0,998391591559;0,331685068057;0,388888888889;0,791666666667;0,318181818182;0,838235294118;0,318181818182;0,388888888889;0,35;0,2;0,077777777778;0,244444444444;0,590277777778;0,688850308642
75;0,716666666667;0,273504273504;0,644846269403;0,781198655469;0,8;0,997245442641;0,005101399646;0,583333333333;0,75;0,368421052632;0,878048780488;0,368421052632;0,583333333333;0,451612903226;0,2;0,116666666667;0,316666666667;0,666666666667;0,724537037037
76;0,7;0,25;0,627362758361;0,765915075219;0,8;0,999490484861;0,001748637005;0,583333333333;0,729166666667;0,35;0,875;0,35;0,583333333333;0,4375;0,2;0,116666666667;0,333333333333;0,65625;0,69212962963
77;0,638888888889;0,133333333333;0,564106553005;0,709013605267;0,8;0,999999835042;0,000514727962;0,5;0,673611111111;0,276923076923;0,84347826087;0,276923076923;0,5;0,356435643564;0,2;0,1;0,361111111111;0,586805555556;0,67611882716
78;0,666666666667;0,21875;0,592700435515;0,735038774369;0,8;0,99999092921;6,2787319e-05;0,611111111111;0,680555555556;0,323529411765;0,875;0,323529411765;0,611111111111;0,423076923077;0,2;0,122222222222;0,377777777778;0,645833333333;0,680941358025
79;0,65;0,146341463415;0,575513445123;0,719454659607;0,8;0,999999121319;0,001054034046;0,5;0,6875;0,285714285714;0,846153846154;0,285714285714;0,5;0,363636363636;0,2;0,1;0,35;0,59375;0,669174382716
80;0,716666666667;0,260869565217;0,644846269403;0,781198655469;0,8;0,997245442641;0,0117186856;0,555555555556;0,756944444444;0,363636363636;0,872;0,363636363636;0,555555555556;0,43956043956;0,2;0,111111111111;0,305555555556;0,65625;0,75212191358
81;0,683333333333;0,227642276423;0,609982286547;0,750526898482;0,8;0,999924278077;0,000573633511;0,583333333333;0,708333333333;0,333333333333;0,871794871795;0,333333333333;0,583333333333;0,424242424242;0,2;0,116666666667;0,35;0,645833333333;0,715470679012
82;0,733333333333;0,183673469388;0,662438015907;0,796372168652;0,8;0,988069848766;0,885233914473;0,361111111111;0,826388888889;0,342105263158;0,838028169014;0,342105263158;0,361111111111;0,351351351351;0,2;0,072222222222;0,211111111111;0,59375;0,686921296296
83;0,761111111111;0,376811594203;0,692015266218;0,821398682403;0,8;0,916522543384;0,006051564288;0,666666666667;0,784722222222;0,436363636364;0,904;0,436363636364;0,666666666667;0,527472527473;0,2;0,133333333333;0,305555555556;0,725694444444;0,812692901235
84;0,688888888889;0,151515151515;0,615764615659;0,755667610229;0,8;0,99985355489;0,082352215053;0,416666666667;0,756944444444;0,3;0,838461538462;0,3;0,416666666667;0,348837209302;0,2;0,083333333333;0,277777777778;0,586805555556;0,685956790123
85;0,683333333333;0,227642276423;0,609982286547;0,750526898482;0,8;0,999924278077;0,000573633511;0,583333333333;0,708333333333;0,333333333333;0,871794871795;0,333333333333;0,583333333333;0,424242424242;0,2;0,116666666667;0,35;0,645833333333;0,71875
86;0,677777777778;0,180790960452;0,604210909908;0,745375087141;0,8;0,99996177356;0,005825677828;0,5;0,722222222222;0,310344827586;0,852459016393;0,310344827586;0,5;0,382978723404;0,2;0,1;0,322222222222;0,611111111111;0,729552469136
87;0,683333333333;0,227642276423;0,609982286547;0,750526898482;0,8;0,999924278077;0,000573633511;0,583333333333;0,708333333333;0,333333333333;0,871794871795;0,333333333333;0,583333333333;0,424242424242;0,2;0,116666666667;0,35;0,645833333333;0,703317901235
